Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
586598,Maureen,Dunn,M,1951-11-02,861.49,2023-08-19,Lewis-Berry,Electronics
914001,Charles,Bradford,M,1973-10-27,1693.72,2023-03-12,Torres PLC,Travel
52100,Zachary,Carter,F,2003-10-20,281.39,2023-03-14,Roberts PLC,Market
941685,Yvonne,George,M,1998-10-21,492.57,2023-05-20,Neal PLC,Electronics
321785,Donna,Walsh,M,1960-10-30,14.7,2023-06-03,Coleman Inc,Restaurant
672970,Mark,Arias,M,1978-10-26,180.73,2023-02-22,Obrien PLC,Travel
641414,Debra,Peterson,F,1949-11-02,23.91,2023-03-25,Allen-Gardner,Restaurant
426225,Benjamin,Fernandez,M,1972-10-27,21.8,2023-05-01,"Reyes, Ellis and Bender",Restaurant
837140,Daniel,Rogers,F,1985-10-24,395.94,2023-04-17,Delgado Ltd,Market
324968,Wendy,Wall,,2001-10-20,194.58,2023-10-11,"Robinson, Maldonado and Brown",Cosmetic
772083,Kimberly,Yates,M,2005-10-19,655.37,2023-08-01,Parsons LLC,Electronics
237848,Katelyn,Acevedo,F,1950-11-02,103.41,2023-01-13,Wade Group,Cosmetic
64585,Ashlee,Beck,F,2001-10-20,42.08,2023-06-26,Wood-Davis,Restaurant
184994,Tiffany,Nguyen,F,1978-10-26,75.31,2023-04-10,Best-Holloway,Cosmetic
18964,Lisa,Phillips,,1969-10-28,108.73,2023-06-11,"Buchanan, Floyd and Miller",Clothing
465188,Patricia,Little,F,1994-10-22,41.44,2023-10-03,"Walker, Green and Munoz",Restaurant
397978,James,Webb,F,1994-10-22,186.5,2023-07-20,Russell Ltd,Cosmetic
216700,Steven,Trevino,M,1977-10-26,93.05,2023-07-30,Williams-Nguyen,Restaurant
757891,Matthew,Mullen,M,1969-10-28,1962.27,2023-09-18,"Avila, Jennings and Moyer",Travel
847192,Charles,Hernandez,M,1954-11-01,147.53,2023-07-14,Wright LLC,Cosmetic
975624,Joshua,Simmons,F,1957-10-31,57.92,2023-10-03,Hicks Group,Restaurant
951428,Eric,Blackwell,F,1966-10-29,283.76,2023-04-19,Snyder Ltd,Clothing
616246,Christopher,Lindsey,M,1960-10-30,81.12,2023-01-30,Serrano Ltd,Cosmetic
653059,Jenna,Day,F,1991-10-23,340.2,2023-01-08,Parker Group,Travel
305805,Paul,Willis,M,1971-10-28,167.93,2023-05-26,Allen-Grimes,Cosmetic
771332,Jeffrey,Ingram,M,1966-10-29,99.99,2023-02-03,Barnes-Stevens,Restaurant
206418,Amanda,Watkins,F,2002-10-20,958.74,2023-06-15,Bernard Group,Electronics
451728,Kimberly,Kelley,M,1980-10-25,14.15,2023-02-20,"Smith, Perry and Morton",Restaurant
76453,Valerie,Kline,M,1973-10-27,137.21,2023-02-02,Miller Inc,Electronics
593915,Vanessa,Evans,M,1973-10-27,1973.52,2023-09-15,"Bowen, Davis and Thompson",Travel
342878,Jennifer,Kemp,M,1960-10-30,230.15,2023-05-01,Cameron-Young,Clothing
746391,Douglas,White,M,1964-10-29,73.27,2023-04-13,Miller Inc,Restaurant
48302,Jay,Cochran,M,1953-11-01,1401.74,2023-01-09,Adams-Luna,Travel
842813,Marcus,Dean,M,1996-10-21,41.27,2023-07-22,Martin-Rodriguez,Restaurant
666667,Lisa,Miller,M,1961-10-30,51.85,2023-08-12,Diaz-Vasquez,Electronics
152367,Maria,Fuller,,1972-10-27,210.1,2023-01-27,Mayo Ltd,Clothing
478880,Virginia,Lee,M,1994-10-22,753.94,2023-04-25,Simmons-Moore,Electronics
430401,Sean,Garcia,M,1980-10-25,26.36,2023-01-26,Choi-Hester,Clothing
494624,Heather,Mcdonald,F,1985-10-24,562.35,2023-02-01,Wilson-Carter,Electronics
477707,Samantha,Andrews,M,1976-10-26,74.19,2023-09-22,"King, Garrison and Mason",Restaurant
248538,William,Payne,M,2002-10-20,209.73,2023-07-14,"Blake, Gallegos and Barajas",Clothing
109119,Crystal,Greer,F,1995-10-22,370.88,2023-07-04,"Robinson, Thomas and Branch",Market
876809,Ryan,Mcpherson,M,1949-11-02,55.95,2023-02-20,Norman-Chase,Cosmetic
300799,Rodney,Mooney,M,1981-10-25,58.67,2023-03-25,"Khan, Smith and Acosta",Clothing
624012,Kaitlyn,Payne,M,2005-10-19,195.28,2023-02-23,Golden-Smith,Clothing
341152,Derrick,Johnson,F,1957-10-31,85.51,2023-09-14,Newman-Lewis,Cosmetic
414999,Erin,Caldwell,M,1956-10-31,391.0,2023-08-01,"Salinas, Brown and Gibson",Electronics
628174,Courtney,Campbell,M,2002-10-20,927.67,2023-07-14,Phillips PLC,Travel
488777,Elizabeth,Jacobs,F,1993-10-22,1744.11,2023-03-16,Murphy Group,Travel
778640,Alexis,Brown,F,1959-10-31,11.25,2023-01-31,Roberts-Sanchez,Cosmetic
36106,Nancy,Campbell,F,1996-10-21,349.99,2023-06-28,"Powell, Shepard and Francis",Market
960573,Cynthia,Fisher,M,1983-10-25,491.52,2023-08-18,Duran and Sons,Travel
495312,Adam,Hardy,M,1971-10-28,281.09,2023-06-30,Church-Valenzuela,Market
821187,Joshua,Weber,F,2000-10-20,47.72,2023-06-12,Zhang-Gallagher,Market
319647,Tina,Daniels,F,1968-10-28,703.19,2023-02-14,Price-Poole,Electronics
929687,James,Miller,,1958-10-31,350.53,2023-08-29,Kent-Calhoun,Market
117301,Charles,Christian,F,1972-10-27,93.37,2023-07-30,"Torres, Davis and Alvarado",Restaurant
131085,Jessica,Martinez,F,2005-10-19,1984.72,2023-09-29,"Hamilton, Jimenez and Thompson",Travel
596987,Stacy,Hall,,1960-10-30,227.61,2023-01-18,Woods and Sons,Clothing
826623,Meredith,Blake,F,1960-10-30,1885.98,2023-02-15,Wilson-Mcdonald,Travel
890508,Deborah,Flynn,F,1975-10-27,98.27,2023-06-26,Snow-Parks,Restaurant
515662,Joseph,Castro,,1990-10-23,426.49,2023-03-03,Nixon and Sons,Market
496680,Samuel,Duran,F,1949-11-02,136.0,2023-02-10,Brown-Moreno,Cosmetic
316178,Alan,Elliott,M,2004-10-19,225.89,2023-09-14,Harris-Taylor,Market
146222,Joshua,Manning,F,1949-11-02,240.23,2023-08-25,"Gomez, Buckley and Little",Market
926733,Tanya,Hill,F,1996-10-21,54.54,2023-07-06,Wilson-Griffin,Restaurant
264733,Charles,Berg,F,1970-10-28,143.14,2023-02-06,Larsen-Aguilar,Cosmetic
567795,Marcus,Fritz,F,1952-11-01,97.45,2023-02-10,"Morrison, Olsen and West",Cosmetic
236587,Kevin,Kim,F,1991-10-23,733.15,2023-02-01,"Kelly, Avila and Mann",Electronics
434627,Amber,Perry,F,2003-10-20,572.34,2023-07-24,"Skinner, Vang and Thomas",Travel
168595,Dennis,Mack,F,1979-10-26,159.41,2023-03-09,Terry PLC,Cosmetic
445771,Thomas,Perez,F,2004-10-19,309.27,2023-09-25,Fowler PLC,Electronics
889833,Patricia,Robinson,M,1953-11-01,93.05,2023-05-10,Martinez Group,Restaurant
340206,Sara,Carter,,1964-10-29,351.68,2023-02-18,"Long, Sanchez and Weber",Market
632100,Wendy,Evans,M,1971-10-28,131.5,2023-08-05,Adkins-Cervantes,Market
101497,Emily,Ford,M,1956-10-31,49.08,2023-03-13,Moore-Burgess,Cosmetic
104511,Linda,Gomez,M,1959-10-31,66.98,2023-10-12,"Gutierrez, Kennedy and Porter",Electronics
141079,Kenneth,Mayer,M,1971-10-28,225.45,2023-03-18,Wilson-Rice,Clothing
39889,Jason,Clark,F,1950-11-02,275.88,2023-08-21,"May, Cooper and Mcdonald",Electronics
5725,Daniel,Johnson,F,1961-10-30,65.14,2023-08-30,Jenkins-Mcdowell,Restaurant
917813,Brett,Gutierrez,F,1948-11-02,55.58,2023-05-16,Swanson PLC,Cosmetic
483936,Erika,Johnson,F,1957-10-31,121.7,2023-05-18,Nielsen-Booker,Market
257588,Angelica,Brock,M,1976-10-26,2709.84,2023-08-21,"Ross, Ellis and Chen",Travel
756327,Sean,Burke,F,1953-11-01,84.56,2023-10-12,Thompson and Sons,Cosmetic
715610,Lauren,Gardner,M,1992-10-22,274.27,2023-02-09,Jennings-Stevens,Electronics
327509,Angela,Baker,M,1967-10-29,1757.12,2023-01-03,Cruz-Garcia,Travel
146229,Kirsten,Banks,F,1974-10-27,585.86,2023-04-16,Vargas-Zuniga,Electronics
354853,Frank,Sosa,M,1978-10-26,116.91,2023-03-20,Terrell PLC,Clothing
723352,Alexander,Rios,F,1975-10-27,44.32,2023-05-28,"Jones, Moody and Chang",Restaurant
25851,Anna,Steele,F,2000-10-20,2294.23,2023-01-29,"Henderson, Harris and Rodriguez",Travel
898448,Paul,Berg,F,1997-10-21,375.3,2023-09-27,"Donaldson, Olson and Pena",Market
266922,Jasmine,Rose,F,1967-10-29,37.1,2023-03-25,Tate Group,Restaurant
272203,Travis,Khan,F,1977-10-26,137.9,2023-05-05,Sanchez PLC,Clothing
179818,Nicole,Gordon,M,1984-10-24,2491.98,2023-04-27,Reyes-Robinson,Travel
697675,Anthony,Brown,M,1963-10-30,509.1,2023-10-14,"Mcdaniel, Hall and Peterson",Electronics
420495,Megan,Wells,F,2005-10-19,91.39,2023-08-07,"Carter, Robbins and Sanders",Market
649098,Yvette,Allen,F,1958-10-31,58.98,2023-05-28,"Torres, Davis and Holloway",Cosmetic
468639,Lauren,Norton,F,1951-11-02,171.34,2023-02-17,Norton-Bauer,Cosmetic
819243,Julie,Gonzalez,M,1964-10-29,20.18,2023-02-06,Garrison PLC,Restaurant
763769,Melissa,Rodgers,M,1964-10-29,40.07,2023-03-02,"Miller, Martinez and Johnson",Restaurant
76605,Anne,Henderson,M,2005-10-19,2469.12,2023-02-06,Reed-Bailey,Travel
494260,Theresa,Hanson,F,1983-10-25,30.44,2023-07-08,"Peterson, Harding and Baker",Restaurant
754252,Calvin,Estes,F,1956-10-31,14.67,2023-05-08,"Espinoza, Greene and Kennedy",Market
137605,Alexis,Arnold,M,1972-10-27,565.56,2023-05-01,"Foster, Owens and May",Electronics
209380,Annette,Ward,M,1986-10-24,13.32,2023-10-06,Willis-Cordova,Restaurant
139298,Katie,Webb,M,2002-10-20,963.68,2023-07-13,Brown-Clark,Electronics
723800,Sarah,Knox,F,1987-10-24,1140.69,2023-09-14,Bailey-Walker,Travel
259946,Angela,Perez,M,1975-10-27,2040.26,2023-07-29,James PLC,Travel
885253,Gina,Brown,F,1976-10-26,807.93,2023-03-26,Norris-Mayer,Electronics
298245,Dorothy,Allen,M,1971-10-28,919.58,2023-06-10,Marshall Ltd,Electronics
572828,Jennifer,Rodriguez,M,1966-10-29,38.82,2023-08-14,"Jefferson, Miller and Mccall",Market
503688,Jesse,Lewis,,1991-10-23,681.07,2023-01-12,Simpson PLC,Electronics
178804,Ryan,Rodriguez,F,1996-10-21,56.56,2023-03-31,Mayer Group,Clothing
472958,Brian,Richards,M,1988-10-23,89.6,2023-01-09,Hernandez Ltd,Cosmetic
524969,Lisa,Stewart,F,1961-10-30,80.57,2023-08-19,"Daniel, Hernandez and Boyle",Cosmetic
682406,Cassandra,Davis,F,1986-10-24,236.07,2023-09-25,"Taylor, Thomas and Allen",Clothing
245586,Stephanie,Nguyen,M,1957-10-31,11.61,2023-09-17,Griffin LLC,Restaurant
312662,Andrew,Grant,M,1966-10-29,88.05,2023-04-07,"Daniels, Baldwin and Olson",Cosmetic
642242,Scott,Wilcox,F,1958-10-31,294.8,2023-01-23,"Mckenzie, Shepherd and Figueroa",Electronics
697712,Kelly,Hudson,M,2001-10-20,144.2,2023-08-31,"Hall, Smith and Salas",Market
125091,Rachel,Roberts,M,1971-10-28,148.39,2023-01-19,Barrera-Villegas,Clothing
447984,Julie,Curtis,M,1963-10-30,234.76,2023-02-20,"Martin, Mcdaniel and Orozco",Market
381042,Eric,Campos,F,1990-10-23,102.77,2023-01-11,"Walker, Dawson and Jackson",Clothing
99822,Jacob,Garza,F,1960-10-30,19.03,2023-07-19,Waller-Robinson,Cosmetic
605130,Kenneth,Brown,M,1967-10-29,182.36,2023-10-09,Ruiz and Sons,Market
826904,Juan,Marshall,F,2005-10-19,72.02,2023-08-25,Young LLC,Cosmetic
299044,Morgan,Charles,F,1963-10-30,333.58,2023-09-05,Wallace-Medina,Market
987278,Michael,Mooney,M,1957-10-31,199.35,2023-07-26,Beard-Preston,Cosmetic
842631,Monica,Anderson,,1953-11-01,490.48,2023-06-10,"Terry, Johnson and Williams",Electronics
623533,Susan,Kelley,F,1998-10-21,1312.65,2023-03-17,"Powers, Brennan and Smith",Travel
43762,Mary,Hunt,F,1958-10-31,51.37,2023-08-14,Owen Ltd,Market
928808,James,Pratt,,2000-10-20,2240.34,2023-02-28,Leach-Rice,Travel
888275,Matthew,Richardson,M,1988-10-23,34.71,2023-07-13,"Martinez, Adams and Gill",Restaurant
737495,Joseph,Wright,F,1955-11-01,2084.43,2023-09-29,"Harper, Hall and Williams",Travel
486595,Jessica,Pope,F,2000-10-20,2892.86,2023-09-07,Vargas LLC,Travel
571291,Daniel,Baird,F,1981-10-25,263.8,2023-04-07,Yu LLC,Clothing
813762,Gerald,Grant,F,1995-10-22,12.51,2023-09-24,Mccoy-Bradley,Restaurant
85446,John,Williams,M,1970-10-28,119.58,2023-02-12,Reese Group,Clothing
538547,Adam,Estrada,F,1982-10-25,279.77,2023-03-09,Hanson-Stewart,Clothing
719455,Miguel,Schwartz,,1951-11-02,1712.43,2023-01-06,"Todd, Freeman and Mcintosh",Travel
956024,Mary,Barrera,F,1995-10-22,1819.12,2023-07-13,Livingston-Austin,Travel
713038,Lori,Hubbard,M,1986-10-24,69.25,2023-04-28,"Powell, Gonzalez and Kent",Restaurant
897820,Miranda,Romero,M,2004-10-19,110.55,2023-06-02,Brown-Long,Cosmetic
915775,Cynthia,Thompson,M,1976-10-26,164.92,2023-08-25,Burton-Miles,Clothing
415361,Trevor,Huff,M,1973-10-27,81.73,2023-05-27,Eaton-Mccarthy,Restaurant
793126,Destiny,Ferguson,F,1985-10-24,159.9,2023-07-19,Adams-Cox,Clothing
339973,Donna,Garcia,,1964-10-29,66.35,2023-08-01,"Spears, Smith and Johnston",Clothing
375083,Linda,Williams,F,1994-10-22,89.18,2023-09-03,"Miller, Russell and Miller",Restaurant
125318,Claire,Robertson,,1972-10-27,269.54,2023-05-31,"Thompson, Carpenter and Cook",Clothing
516947,Todd,Meyer,F,1985-10-24,75.32,2023-03-20,Brown Group,Electronics
559909,Karen,Nunez,F,1994-10-22,185.21,2023-03-23,Zavala PLC,Clothing
234388,Melissa,Welch,F,1977-10-26,2682.91,2023-04-15,Cunningham-Alvarez,Travel
955233,Matthew,Hayden,M,1983-10-25,84.81,2023-08-20,Gould Inc,Cosmetic
393358,Jessica,Freeman,F,1977-10-26,70.65,2023-01-07,"Gomez, James and Barnes",Clothing
207836,David,Griffith,,1980-10-25,47.75,2023-04-16,"Decker, Garcia and Gonzalez",Restaurant
892899,Michael,Martinez,F,1977-10-26,1433.41,2023-04-02,Nicholson Ltd,Travel
946055,Victor,Wilson,F,1963-10-30,424.49,2023-05-21,Freeman Ltd,Electronics
596178,Paul,Clark,F,2003-10-20,95.75,2023-02-09,Smith-Wiley,Cosmetic
213848,Frank,Phillips,F,1975-10-27,374.27,2023-04-08,Stevenson Group,Electronics
940147,Jeffrey,Brewer,M,1949-11-02,82.38,2023-01-01,Lynch-Hall,Cosmetic
891372,Katherine,Robinson,,1948-11-02,56.51,2023-04-24,Parker-Noble,Cosmetic
191037,Kara,Heath,F,1968-10-28,1147.37,2023-06-16,Mcdonald-Smith,Travel
821344,Maria,Hernandez,,1972-10-27,269.05,2023-07-07,"Alvarado, James and Woodward",Electronics
777664,Travis,Walters,M,2003-10-20,363.05,2023-09-23,Larsen-Shelton,Market
929845,Kendra,Powell,,1980-10-25,30.6,2023-04-02,Walker Ltd,Cosmetic
894512,Alexandria,Gonzalez,M,1994-10-22,473.74,2023-06-14,Jacobson-Coffey,Electronics
875468,Rebecca,Beltran,M,1979-10-26,76.05,2023-03-31,Boyd-Frazier,Cosmetic
224886,Teresa,Riggs,M,1990-10-23,137.86,2023-05-02,Smith-Hurley,Cosmetic
714460,Charlotte,Watson,M,2003-10-20,525.75,2023-05-12,"Richards, York and Powers",Electronics
748916,Karen,Ramirez,F,1996-10-21,44.68,2023-07-11,Sanders-Barnes,Restaurant
386080,Karina,Martin,,1996-10-21,382.04,2023-03-25,"Cabrera, Craig and Arnold",Market
380997,Jack,Jones,M,1964-10-29,79.69,2023-05-09,Huerta PLC,Clothing
525418,Laura,Parker,M,1956-10-31,2290.3,2023-08-12,Russell and Sons,Travel
71956,Adam,Bautista,M,1999-10-21,416.9,2023-03-06,Knight-Ramirez,Travel
593478,Charles,Wheeler,M,1971-10-28,40.17,2023-02-02,"Nichols, Perez and Morris",Cosmetic
966131,Michael,Williams,F,1976-10-26,159.62,2023-07-13,Frey-Hanson,Cosmetic
666604,Craig,Frazier,F,1976-10-26,952.36,2023-03-06,Gregory-King,Electronics
727288,James,Coleman,M,1996-10-21,48.35,2023-07-05,Rasmussen-Dickson,Restaurant
579668,John,Cox,M,1988-10-23,104.74,2023-03-06,Smith Ltd,Market
51054,Angel,Mckay,F,1999-10-21,81.15,2023-09-26,Nelson-Anderson,Market
793900,Michelle,Henry,F,1985-10-24,62.48,2023-02-14,"Hartman, Daugherty and Bauer",Restaurant
23103,Brian,Moss,M,2004-10-19,127.74,2023-03-27,Gardner Ltd,Cosmetic
364848,Brent,Hoffman,F,1988-10-23,151.52,2023-09-24,"Young, Bush and Bell",Cosmetic
346824,Jonathan,Moore,M,1967-10-29,250.51,2023-05-02,James and Sons,Market
621177,John,Garner,F,1978-10-26,33.22,2023-04-25,Perry-Monroe,Cosmetic
44086,Michael,Norman,M,1995-10-22,613.84,2023-07-24,"Andersen, Edwards and Ramos",Electronics
563767,Kristina,Moreno,M,1977-10-26,27.13,2023-10-04,"Carlson, Martinez and Rosales",Clothing
61477,Frank,Wade,F,1975-10-27,68.03,2023-09-18,"Roberts, Becker and Castillo",Restaurant
388931,Michael,Davis,F,1948-11-02,457.63,2023-07-22,Hendricks-Allen,Market
843913,Valerie,Nelson,F,1972-10-27,105.9,2023-01-07,"Willis, Edwards and Macdonald",Cosmetic
212879,Shannon,Ryan,M,1961-10-30,13.44,2023-04-29,Johnson-Ford,Restaurant
564320,Ronald,Castro,,1994-10-22,1491.9,2023-07-08,Ibarra LLC,Travel
530233,Daniel,Baker,F,1978-10-26,754.78,2023-01-12,"Rosario, Beck and Roy",Electronics
151886,Katherine,Johnson,M,1992-10-22,325.98,2023-05-30,Crawford-Johnson,Market
426103,James,Casey,M,1986-10-24,55.03,2023-03-18,Bell-Herrera,Clothing
909336,Steven,Hicks,F,2003-10-20,159.43,2023-10-10,"Burgess, Schneider and Avery",Cosmetic
848876,Michael,Duncan,,1988-10-23,193.25,2023-07-21,Murphy LLC,Cosmetic
604038,Gregory,Townsend,,1968-10-28,214.14,2023-01-14,"Mitchell, Day and Becker",Market
692015,John,Baker,M,1978-10-26,443.43,2023-06-09,"Turner, Brady and Roberts",Electronics
231986,Shannon,Rodgers,M,1975-10-27,66.64,2023-08-13,"Ward, Massey and Myers",Cosmetic
579367,Tim,Thompson,,2000-10-20,204.89,2023-08-26,"Klein, Randall and Brennan",Clothing
416755,Erica,Nolan,M,1984-10-24,285.07,2023-06-02,Taylor-Townsend,Clothing
276639,Bryce,Mcmahon,M,1961-10-30,405.28,2023-01-14,Collins Ltd,Market
956617,Jacob,Chandler,F,1972-10-27,145.77,2023-09-05,Johnston PLC,Cosmetic
817411,April,Ali,F,1952-11-01,176.95,2023-09-10,Sampson-Aguirre,Cosmetic
335897,Jeffery,Phillips,F,1957-10-31,2911.42,2023-05-15,"Sullivan, Nelson and Lucero",Travel
174651,Nicole,Campbell,F,1951-11-02,403.01,2023-02-19,Smith-Sanchez,Market
102223,Kimberly,Henderson,M,1968-10-28,125.69,2023-09-12,Beasley LLC,Clothing
652040,Jeffery,Mendez,F,2001-10-20,561.87,2023-04-10,Barr-Martinez,Travel
605143,Kimberly,Ware,M,1954-11-01,914.13,2023-04-17,Marshall-Torres,Electronics
11896,Scott,Smith,M,1949-11-02,120.77,2023-01-08,"Reynolds, Andrews and Hayden",Cosmetic
21737,Edward,Gallagher,F,1994-10-22,335.56,2023-06-13,Hill LLC,Electronics
584280,Patrick,Bauer,M,1956-10-31,205.75,2023-04-01,Silva Ltd,Clothing
105452,Ricky,Coleman,F,2004-10-19,33.31,2023-07-16,"Lewis, Saunders and Bruce",Cosmetic
452921,James,Pacheco,M,1988-10-23,996.97,2023-10-05,Cook and Sons,Electronics
692251,Melissa,Bowers,M,1992-10-22,11.97,2023-02-10,"Stone, Lin and Stephens",Restaurant
140986,Kelsey,Hudson,M,1980-10-25,106.58,2023-04-01,Wilson-Odonnell,Cosmetic
972944,Autumn,Mcgee,F,1997-10-21,147.1,2023-07-05,Salazar Ltd,Cosmetic
680225,Linda,Myers,F,1987-10-24,102.4,2023-08-01,Hunter-Knight,Clothing
837752,Jennifer,Garcia,F,1966-10-29,455.23,2023-07-24,Dean-Haas,Electronics
896989,Erin,Ballard,F,1972-10-27,29.61,2023-06-01,Parker-Smith,Cosmetic
892179,Amber,Steele,F,2005-10-19,42.43,2023-10-12,Rodriguez-Franklin,Restaurant
432625,Megan,Cisneros,,1955-11-01,12.3,2023-04-27,Mcconnell Inc,Cosmetic
355325,Andrew,Bright,M,1998-10-21,2826.94,2023-06-24,"Jones, Bailey and Davenport",Travel
597271,Leah,Lee,F,1953-11-01,134.78,2023-04-04,Brown-Shelton,Clothing
968279,Matthew,Adams,M,2003-10-20,260.32,2023-06-01,Morris-White,Clothing
338550,Andrea,Reyes,F,1996-10-21,243.64,2023-07-28,Mejia-Peterson,Clothing
182410,Omar,Hoffman,M,1975-10-27,169.55,2023-07-04,"Lopez, Shaw and Page",Electronics
827959,Joshua,Rogers,M,2001-10-20,851.43,2023-09-30,Rivera-Wright,Electronics
535186,Sean,Garcia,F,1991-10-23,47.3,2023-08-11,"Boone, Willis and Walsh",Clothing
795576,Elizabeth,Williams,M,1974-10-27,1727.35,2023-07-25,"Cannon, Herrera and Norton",Travel
204211,Ashley,Farmer,M,1991-10-23,635.59,2023-09-16,"Cook, Gutierrez and Hart",Travel
414668,Kathryn,Sexton,M,1960-10-30,440.68,2023-06-17,Watkins-Miranda,Market
476520,Glenda,Carpenter,M,1972-10-27,205.84,2023-01-09,Waters and Sons,Market
215078,Michael,Williams,,1997-10-21,179.82,2023-02-22,Carter-Perkins,Clothing
326854,Anthony,Cook,F,1992-10-22,75.16,2023-02-14,"Washington, Morrison and Mueller",Restaurant
78221,Carolyn,Stanley,M,1968-10-28,151.79,2023-03-01,Blackwell-Rosales,Clothing
129457,Justin,Wheeler,F,2001-10-20,39.67,2023-01-28,Phillips-Williams,Cosmetic
198731,Melissa,Johnson,,1957-10-31,240.46,2023-10-14,Elliott-Mccormick,Electronics
54124,Cheryl,Scott,F,1959-10-31,132.23,2023-01-07,"Torres, Garcia and Wyatt",Cosmetic
770863,Brett,Branch,M,1965-10-29,963.25,2023-06-08,Sanchez-Peterson,Electronics
974352,Aaron,Gomez,M,1994-10-22,682.24,2023-03-08,"Jacobs, Taylor and Wiggins",Electronics
326743,William,Vargas,,1960-10-30,228.02,2023-01-21,May Ltd,Clothing
618140,Holly,Valenzuela,F,1981-10-25,45.21,2023-02-05,Mendoza-Clements,Restaurant
877230,Rebecca,Brown,,1960-10-30,1913.87,2023-06-17,Wall-Johnson,Travel
192283,Penny,Shannon,M,1985-10-24,31.22,2023-05-29,"Benitez, Sanchez and Williamson",Cosmetic
998787,Maria,Chang,M,2002-10-20,753.23,2023-06-06,Smith Inc,Travel
545045,Joshua,Aguilar,M,2001-10-20,2126.55,2023-07-28,Diaz-Clayton,Travel
384830,Victor,Neal,M,1959-10-31,47.66,2023-04-16,Barnes-Copeland,Restaurant
669577,Kelly,Walton,F,1953-11-01,20.91,2023-08-17,Kelly-Wilson,Restaurant
284173,Kenneth,Kane,M,1977-10-26,31.47,2023-01-01,"Hughes, Wood and King",Cosmetic
548230,Connie,Torres,F,1960-10-30,82.43,2023-01-19,Clark Ltd,Clothing
262197,Katrina,Willis,M,1950-11-02,79.59,2023-04-04,Wilson-Young,Clothing
11526,Derek,Dalton,F,1966-10-29,94.56,2023-01-21,Nelson-Mcpherson,Restaurant
64083,Christopher,Caldwell,F,1949-11-02,173.12,2023-07-23,"Roberts, Martin and Thompson",Cosmetic
507382,Matthew,Williams,F,1970-10-28,14.57,2023-01-29,Ramirez Inc,Restaurant
731100,Amber,Nguyen,M,1968-10-28,66.76,2023-10-02,"King, Lamb and Austin",Cosmetic
103726,Elizabeth,Moreno,F,1951-11-02,436.14,2023-09-07,Atkinson-Perez,Market
647161,Lauren,Rocha,M,1955-11-01,189.56,2023-02-24,"Simon, Foster and Adkins",Cosmetic
752731,Abigail,Shepherd,F,1969-10-28,147.84,2023-04-29,"Ingram, Torres and Barnett",Clothing
332639,Philip,Jarvis,M,1960-10-30,177.27,2023-02-12,"Short, Oconnor and Baker",Electronics
216033,Rodney,Taylor,F,1961-10-30,178.82,2023-01-28,"Meyer, Valdez and Duran",Cosmetic
765076,David,Le,F,1949-11-02,106.98,2023-03-17,Larson Inc,Cosmetic
923083,Jacob,Montes,F,1998-10-21,111.75,2023-01-15,Ballard-Wright,Cosmetic
699761,John,Moore,F,1976-10-26,58.72,2023-03-25,Sexton PLC,Clothing
781567,Tracy,Parker,M,1956-10-31,22.08,2023-04-16,Franklin Group,Clothing
134995,Jennifer,Stephens,M,1982-10-25,380.72,2023-01-26,Lopez-Marsh,Electronics
513434,Nicole,Beard,F,1951-11-02,11.12,2023-08-23,Hammond Group,Market
54512,Jonathan,Brown,M,1972-10-27,33.06,2023-07-25,"Johnson, Cooper and Leonard",Restaurant
322727,Timothy,Andrews,F,1958-10-31,1776.97,2023-04-14,Williams Inc,Travel
123428,Jasmine,Brown,M,1950-11-02,34.45,2023-02-05,"Love, Bartlett and Raymond",Cosmetic
684909,Juan,Lynn,F,1994-10-22,81.93,2023-08-03,"Cooke, Hall and Miller",Restaurant
95602,Nicholas,Moore,,1963-10-30,165.6,2023-06-03,Fox PLC,Cosmetic
320998,Scott,Dillon,,1970-10-28,293.19,2023-01-25,Mack-Diaz,Electronics
405343,William,Hall,M,1975-10-27,2249.33,2023-05-30,"Zimmerman, Woods and Schwartz",Travel
843017,Patricia,Jones,M,1948-11-02,21.91,2023-04-04,"Hays, Barton and Weiss",Cosmetic
269639,Ashley,Reed,,1968-10-28,45.26,2023-02-03,Roberts-Sims,Clothing
960020,Ashley,Morton,M,1993-10-22,2169.9,2023-09-14,Martinez PLC,Travel
776258,Maureen,Johnson,F,1982-10-25,98.21,2023-06-10,Rivera-Smith,Cosmetic
168012,Tonya,Parker,M,1953-11-01,548.46,2023-09-27,Mitchell Group,Electronics
